Object,Catalogue,Type,RA,Dec,Const,Mag,Subr,Size_max,Size_min,Common,Other
SNR G181.1+09.5,Exotic,SNREM,6.525,32.9053,AUR,,,70,70,,J0637.4+3327 PN
SNR G179.+02.6,Exotic,SNREM,5.8947,31.0837,AUR,,,70,70,,
4U 1956+35,Exotic,Stars,19.96669,35.20161,CYG,8.72,,,,"Cygnus X-1, Cyg X-1","V1357 Cygni, BD+34-3815, HD 226868, HDE 226868, HIP 98298, SAO 69181"
APM 08279+5255,Exotic,QUASR,8.5283,52.7547,LYN,15.2,,,,,
